-13.979303524758073, 0.010240136905315556
-13.950247933884299, 0.010926192845067684
-13.92097054460691, 0.01151803652252087
-13.895241929787385, 0.012130508446121957
-13.864463135931668, 0.012833439026458504
-13.835799957618143, 0.013561366748484571
-13.810617308099827, 0.01412222903733451
-13.778842127569401, 0.014859340952565525
-13.751960161051073, 0.015607098961644417
-13.724900755809848, 0.016248459381357883
-13.693507750990271, 0.017018021038059272
-13.66787840258915, 0.017605062990009024
-13.638842975206614, 0.01834776966778595
-13.608424908424912, 0.018959529259977737
-13.579622801440985, 0.019663799085238853
-13.549577648458769, 0.02027831348004444
-13.521733418097057, 0.02086950337337612
-13.492456028819667, 0.021491824794311554
-13.463178639542278, 0.021977273439972134
-13.433901250264888, 0.022483964149271896
-13.404623860987499, 0.022937087915481658
-13.37534647171011, 0.02333775302018265
-13.34606908243272, 0.023766679305203486
-13.31679169315533, 0.024094751966337757
-13.287514303877941, 0.024372397815528635
-13.258236914600552, 0.024604049979100873
-13.228959525323164, 0.024788046034682765
-13.199682136045775, 0.02500362811532808
-13.170404746768385, 0.025064050774609214
-13.141127357490996, 0.025062409665344787
-13.111849968213606, 0.02506076855608036
-13.082572578936217, 0.025059127446815932
-13.05329518965883, 0.024981458221083108
-13.02401780038144, 0.024778885661152272
-12.99474041110405, 0.02465078962347611
-12.965463021826661, 0.02437041569654691
-12.936185632549272, 0.024153472418780186
-12.906908243271882, 0.023920717657122004
-12.877630853994493, 0.023620173005415523
-12.848353464717103, 0.02328571493732512
-12.819076075439714, 0.02294505049238027
-12.789798686162325, 0.022587059912049734
-12.760521296884935, 0.022248205660354015
-12.731243907607546, 0.02190211063566133
-12.701966518330156, 0.021591185079811226
-12.672689129052767, 0.021281293920103528
-12.643411739775377, 0.020955111021152606
-12.614134350497988, 0.020657374016118335
-12.584856961220598, 0.020422217977700996
-12.555579571943209, 0.02023516135990655
-12.526302182665821, 0.02002146904144453
-12.497024793388432, 0.01990604435651311
-12.467747404111043, 0.019884823605981317
-12.438470014833653, 0.01983862957715382
-12.409192625556264, 0.019901121028719826
-12.379915236278874, 0.019905021327361327
-12.350637847001487, 0.02008920209653997
-12.321360457724097, 0.0202536185108545
-12.292083068446708, 0.020554759929566235
-12.262805679169318, 0.02092601862964677
-12.233528289891929, 0.021311352505808234
-12.20425090061454, 0.021774820233442294
-12.176082503355232, 0.022298666040441395
-12.14569612205976, 0.022865411935530155
-12.116418732782371, 0.023484408511721955
-12.087711682257138, 0.024084762512932123
-12.057863954227592, 0.02497065673828819
-12.028453485908033, 0.02554885616700947
-12.000418167690896, 0.02644707571497218
-11.970031786395424, 0.0274172522680472
-11.940754397118035, 0.028377599571239975
-11.914138588684045, 0.029203624567668618
-11.887522780250055, 0.030081369371218525
-11.860906971816064, 0.030907394367647112
-11.834291163382074, 0.03178513917119702
-11.807675354948085, 0.03261116416762566
-11.781059546514093, 0.033502269921348526
-11.752922834741018, 0.03427522764864799
-11.735979020979023, 0.03505455891268672
-11.710379788561609, 0.035772686569669865
-11.684044924772198, 0.03664980924361688
-11.657739634103272, 0.03745396985735344
-11.630946386946388, 0.03839367150869394
-11.605395210849757, 0.03917082708929426
-11.576936769524185, 0.04000255070056569
-11.548670269124816, 0.040682746864835084
-11.523773398318855, 0.041447059453106394
-11.491327460418372, 0.04234834142620525
-11.465440418167692, 0.04296762040106922
-11.43505403687222, 0.043789770556179025
-11.403292505474326, 0.04442135670593342
-11.376499258317441, 0.04515749422475879
-11.347221869040052, 0.045780369786484754
-11.317944479762662, 0.04639548737714247
